district,date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean
"Amritsar, Punjab",2022-01-12,16.5,5.7,0.0,9.0,86
"Amritsar, Punjab",2022-01-13,15.8,6.7,0.0,8.9,88
"Amritsar, Punjab",2022-01-14,15.3,4.8,0.0,7.1,90
"Amritsar, Punjab",2022-01-15,14.5,4.2,0.0,5.8,88
"Amritsar, Punjab",2022-01-16,13.8,6.6,0.0,6.8,89
"Amritsar, Punjab",2022-01-17,13.4,6.4,0.0,6.6,93
"Amritsar, Punjab",2022-01-18,15.7,5.7,0.0,8.4,88
"Amritsar, Punjab",2022-01-19,15.7,6.7,5.6,7.2,93
"Amritsar, Punjab",2022-01-20,15.3,8.9,0.4,7.9,92
"Amritsar, Punjab",2022-01-21,16.9,8.2,0.4,11.1,89
"Amritsar, Punjab",2022-01-22,13.0,10.1,23.8,19.7,91
"Amritsar, Punjab",2022-01-23,15.3,8.9,12.9,20.4,90
"Amritsar, Punjab",2022-01-24,15.4,7.3,0.0,7.0,87
"Amritsar, Punjab",2022-01-25,15.6,5.0,0.2,6.8,84
"Amritsar, Punjab",2022-01-26,15.7,5.8,0.0,10.5,87
"Amritsar, Punjab",2022-01-27,16.6,4.8,0.0,10.4,82
"Amritsar, Punjab",2022-01-28,16.9,5.0,0.0,10.7,77
"Amritsar, Punjab",2022-01-29,18.4,4.6,0.0,8.5,80
"Amritsar, Punjab",2022-01-30,18.2,5.8,0.0,10.2,82
"Amritsar, Punjab",2022-01-31,19.1,6.1,0.0,8.7,88
"Amritsar, Punjab",2022-02-01,19.2,6.2,0.0,11.4,88
"Amritsar, Punjab",2022-02-02,16.9,5.4,1.2,13.0,82
"Amritsar, Punjab",2022-02-03,11.9,7.4,9.1,15.0,91
"Amritsar, Punjab",2022-02-04,15.9,5.2,0.2,8.1,87
"Amritsar, Punjab",2022-02-05,16.1,3.8,0.0,9.0,89
"Amritsar, Punjab",2022-02-06,17.6,5.4,0.1,9.4,87
"Amritsar, Punjab",2022-02-07,20.0,6.8,0.0,10.9,84
"Amritsar, Punjab",2022-02-08,20.3,6.9,0.0,10.6,79
"Amritsar, Punjab",2022-02-09,19.2,8.3,0.0,13.9,75
"Amritsar, Punjab",2022-02-10,19.3,6.8,0.0,11.0,71
"Amritsar, Punjab",2022-02-11,19.2,6.3,0.0,15.3,68
"Amritsar, Punjab",2022-02-12,19.9,5.8,0.0,9.7,73
"Amritsar, Punjab",2022-02-13,21.0,6.3,0.0,8.9,82
"Amritsar, Punjab",2022-02-14,21.2,8.8,0.0,9.7,80
"Amritsar, Punjab",2022-02-15,21.0,8.2,0.0,8.8,76
"Amritsar, Punjab",2022-02-16,21.5,7.7,0.2,11.3,79
"Amritsar, Punjab",2022-02-17,21.8,7.4,0.0,10.5,74
"Amritsar, Punjab",2022-02-18,20.6,7.6,0.0,11.4,76
"Amritsar, Punjab",2022-02-19,21.9,7.9,0.0,13.4,73
"Amritsar, Punjab",2022-02-20,21.9,8.4,0.0,16.8,62
"Amritsar, Punjab",2022-02-21,21.7,6.3,0.0,10.3,75
"Amritsar, Punjab",2022-02-22,23.1,12.4,16.4,23.0,72
"Amritsar, Punjab",2022-02-23,21.0,11.6,1.0,27.0,82
"Amritsar, Punjab",2022-02-24,20.9,10.1,4.2,16.6,85
"Amritsar, Punjab",2022-02-25,19.0,9.1,7.7,21.8,87
"Amritsar, Punjab",2022-02-26,17.0,8.9,24.0,26.9,85
"Amritsar, Punjab",2022-02-27,19.5,7.2,0.0,9.9,80
"Amritsar, Punjab",2022-02-28,19.8,7.9,0.0,9.5,77
"Amritsar, Punjab",2022-03-01,21.1,11.1,1.0,12.2,76
"Amritsar, Punjab",2022-03-02,22.5,9.6,0.0,7.7,79
"Amritsar, Punjab",2022-03-03,17.2,11.0,14.1,16.8,89
"Amritsar, Punjab",2022-03-04,21.9,10.7,0.0,10.9,80
"Amritsar, Punjab",2022-03-05,22.9,11.0,0.0,9.9,78
"Amritsar, Punjab",2022-03-06,23.9,12.8,0.0,11.2,78
"Amritsar, Punjab",2022-03-07,24.4,13.3,0.0,19.8,76
"Amritsar, Punjab",2022-03-08,25.6,11.9,0.0,10.7,73
"Amritsar, Punjab",2022-03-09,25.8,11.1,0.0,11.2,77
"Amritsar, Punjab",2022-03-10,26.0,13.8,0.0,11.3,73
"Amritsar, Punjab",2022-03-11,26.8,12.6,0.0,11.3,73
"Amritsar, Punjab",2022-03-12,27.9,12.4,0.0,10.7,72
"Amritsar, Punjab",2022-03-13,28.9,15.1,0.0,9.2,76
"Amritsar, Punjab",2022-03-14,29.7,14.8,0.0,8.6,81
"Amritsar, Punjab",2022-03-15,31.1,17.1,0.0,11.4,76
"Amritsar, Punjab",2022-03-16,33.0,16.9,0.0,17.4,60
"Amritsar, Punjab",2022-03-17,31.5,18.1,0.0,9.8,67
"Amritsar, Punjab",2022-03-18,32.2,20.5,0.0,13.2,80
"Amritsar, Punjab",2022-03-19,32.5,20.2,0.0,12.1,77
"Amritsar, Punjab",2022-03-20,32.2,18.7,3.6,20.9,78
"Amritsar, Punjab",2022-03-21,31.5,17.0,0.0,9.6,72
"Amritsar, Punjab",2022-03-22,31.9,16.7,0.0,14.7,58
"Amritsar, Punjab",2022-03-23,30.9,17.0,0.0,11.8,63
"Amritsar, Punjab",2022-03-24,31.1,19.0,0.0,14.3,53
"Amritsar, Punjab",2022-03-25,31.4,15.2,0.0,13.2,51
"Amritsar, Punjab",2022-03-26,32.2,17.6,0.0,14.3,49
"Amritsar, Punjab",2022-03-27,32.8,15.6,0.0,12.0,56
"Amritsar, Punjab",2022-03-28,33.4,17.5,0.0,12.9,61
"Amritsar, Punjab",2022-03-29,34.0,16.6,0.0,10.3,62
"Amritsar, Punjab",2022-03-30,33.8,17.5,0.0,10.6,62
"Amritsar, Punjab",2022-03-31,34.0,18.5,0.0,12.6,50
"Amritsar, Punjab",2022-04-01,33.2,17.5,0.0,11.5,40
"Amritsar, Punjab",2022-04-02,33.7,16.1,0.0,13.0,51
"Amritsar, Punjab",2022-04-03,33.5,18.3,0.0,12.8,51
"Amritsar, Punjab",2022-04-04,35.0,16.9,0.0,10.4,44
"Amritsar, Punjab",2022-04-05,35.3,18.9,0.0,8.6,36
"Amritsar, Punjab",2022-04-06,36.0,17.6,0.0,10.8,38
"Amritsar, Punjab",2022-04-07,37.3,19.4,0.0,13.0,36
"Amritsar, Punjab",2022-04-08,37.2,18.1,0.0,12.1,42
"Amritsar, Punjab",2022-04-09,37.0,18.6,0.0,9.8,52
"Amritsar, Punjab",2022-04-10,38.2,19.9,0.0,10.7,41
"Amritsar, Punjab",2022-04-11,38.5,20.0,0.0,11.8,46
"Amritsar, Punjab",2022-04-12,37.4,22.8,0.0,11.9,38
"Amritsar, Punjab",2022-04-13,37.3,21.0,0.0,16.3,35
"Amritsar, Punjab",2022-04-14,35.3,20.2,0.1,16.9,37
"Amritsar, Punjab",2022-04-15,34.5,19.0,0.0,15.9,38
"Amritsar, Punjab",2022-04-16,36.4,18.7,0.0,14.0,38
"Amritsar, Punjab",2022-04-17,37.0,18.9,0.0,12.3,40
"Amritsar, Punjab",2022-04-18,38.3,20.4,0.0,9.7,41
"Amritsar, Punjab",2022-04-19,38.3,21.8,0.0,16.2,35
"Amritsar, Punjab",2022-04-20,38.2,22.0,0.0,24.3,31
"Amritsar, Punjab",2022-04-21,36.0,21.4,1.8,20.9,34
"Amritsar, Punjab",2022-04-22,35.0,19.5,0.0,12.7,36
"Amritsar, Punjab",2022-04-23,35.5,20.3,0.0,13.0,36
"Amritsar, Punjab",2022-04-24,36.5,19.5,0.0,14.5,34
"Amritsar, Punjab",2022-04-25,37.3,21.2,0.0,20.5,33
"Amritsar, Punjab",2022-04-26,37.8,20.9,0.0,13.0,32
"Amritsar, Punjab",2022-04-27,39.2,21.1,0.0,12.4,30
"Amritsar, Punjab",2022-04-28,41.4,25.0,0.0,11.3,30
"Amritsar, Punjab",2022-04-29,41.5,24.7,0.0,17.2,26
"Amritsar, Punjab",2022-04-30,41.1,23.7,0.0,13.9,30
"Amritsar, Punjab",2022-05-01,39.7,23.0,0.0,25.4,35
"Amritsar, Punjab",2022-05-02,39.9,25.2,0.1,17.4,36
"Amritsar, Punjab",2022-05-03,36.5,25.6,0.0,21.1,42
"Amritsar, Punjab",2022-05-04,34.7,24.8,0.3,22.9,45
"Amritsar, Punjab",2022-05-05,36.9,21.7,0.0,13.2,43
"Amritsar, Punjab",2022-05-06,38.1,22.6,0.0,14.1,37
"Amritsar, Punjab",2022-05-07,38.2,22.1,0.0,13.5,38
"Amritsar, Punjab",2022-05-08,39.3,22.8,0.0,12.5,37
"Amritsar, Punjab",2022-05-09,37.9,25.5,0.0,24.7,39
"Amritsar, Punjab",2022-05-10,37.7,26.2,0.1,12.4,47
"Amritsar, Punjab",2022-05-11,41.8,25.4,0.0,16.7,45
"Amritsar, Punjab",2022-05-12,41.1,25.9,0.0,25.2,43
"Amritsar, Punjab",2022-05-13,42.2,26.4,0.0,15.6,32
"Amritsar, Punjab",2022-05-14,43.3,24.7,0.0,12.6,21
"Amritsar, Punjab",2022-05-15,44.7,23.8,0.0,19.6,23
"Amritsar, Punjab",2022-05-16,41.6,27.7,0.0,25.1,20
"Amritsar, Punjab",2022-05-17,39.1,26.2,0.0,18.0,31
"Amritsar, Punjab",2022-05-18,41.4,25.1,0.0,17.6,28
"Amritsar, Punjab",2022-05-19,42.5,27.4,0.0,24.3,27
"Amritsar, Punjab",2022-05-20,43.8,26.5,0.0,18.1,23
"Amritsar, Punjab",2022-05-21,40.2,24.5,0.0,17.6,25
"Amritsar, Punjab",2022-05-22,40.6,23.8,0.0,16.2,25
"Amritsar, Punjab",2022-05-23,33.2,20.5,6.6,26.9,45
"Amritsar, Punjab",2022-05-24,30.2,19.1,5.5,21.7,63
"Amritsar, Punjab",2022-05-25,35.0,20.1,0.0,12.2,49
"Amritsar, Punjab",2022-05-26,38.2,23.4,0.0,14.4,43
"Amritsar, Punjab",2022-05-27,40.2,25.3,0.0,10.2,43
"Amritsar, Punjab",2022-05-28,39.5,26.4,0.1,14.6,46
"Amritsar, Punjab",2022-05-29,39.2,26.2,0.0,13.7,44
"Amritsar, Punjab",2022-05-30,35.2,26.6,0.9,17.8,48
"Amritsar, Punjab",2022-05-31,39.3,24.2,0.0,12.1,39
"Amritsar, Punjab",2022-06-01,40.3,23.5,0.0,10.9,33
"Amritsar, Punjab",2022-06-02,40.9,23.5,0.0,14.7,31
"Amritsar, Punjab",2022-06-03,41.7,23.8,0.0,12.7,25
"Amritsar, Punjab",2022-06-04,43.0,23.5,0.0,11.6,25
"Amritsar, Punjab",2022-06-05,42.4,24.6,0.0,12.5,26
"Amritsar, Punjab",2022-06-06,43.3,25.2,0.0,14.2,24
"Amritsar, Punjab",2022-06-07,43.8,27.4,0.0,11.9,23
"Amritsar, Punjab",2022-06-08,43.4,27.6,0.0,16.4,21
"Amritsar, Punjab",2022-06-09,43.8,27.6,0.0,12.5,22
"Amritsar, Punjab",2022-06-10,43.2,27.0,0.0,23.6,25
"Amritsar, Punjab",2022-06-11,41.7,28.1,0.0,19.6,24
"Amritsar, Punjab",2022-06-12,41.8,29.6,0.0,16.8,28
"Amritsar, Punjab",2022-06-13,43.0,28.6,0.0,15.5,27
"Amritsar, Punjab",2022-06-14,43.6,28.0,0.0,13.8,23
"Amritsar, Punjab",2022-06-15,43.7,28.9,0.0,14.1,27
"Amritsar, Punjab",2022-06-16,39.4,29.8,0.4,18.9,39
"Amritsar, Punjab",2022-06-17,34.8,26.6,0.0,14.3,61
"Amritsar, Punjab",2022-06-18,31.9,22.2,19.2,16.1,79
"Amritsar, Punjab",2022-06-19,32.5,21.0,0.4,7.1,73
"Amritsar, Punjab",2022-06-20,32.9,23.3,2.0,13.1,65
"Amritsar, Punjab",2022-06-21,27.0,22.4,9.2,16.2,82
"Amritsar, Punjab",2022-06-22,30.6,20.0,7.9,13.3,74
"Amritsar, Punjab",2022-06-23,34.6,22.2,0.0,14.5,60
"Amritsar, Punjab",2022-06-24,36.0,22.2,0.0,10.4,57
"Amritsar, Punjab",2022-06-25,37.3,23.2,0.0,8.4,51
"Amritsar, Punjab",2022-06-26,38.2,25.5,0.0,9.1,53
"Amritsar, Punjab",2022-06-27,38.0,28.0,0.0,9.4,58
"Amritsar, Punjab",2022-06-28,40.2,29.2,0.0,10.2,57
"Amritsar, Punjab",2022-06-29,39.5,29.6,0.0,17.7,62
"Amritsar, Punjab",2022-06-30,32.8,25.5,4.0,25.0,80
"Amritsar, Punjab",2022-07-01,31.9,24.5,33.4,15.3,79
"Amritsar, Punjab",2022-07-02,34.1,26.1,0.1,8.0,74
"Amritsar, Punjab",2022-07-03,33.3,25.9,13.3,16.5,79
"Amritsar, Punjab",2022-07-04,35.5,27.1,0.4,8.0,73
"Amritsar, Punjab",2022-07-05,36.4,26.5,13.0,9.4,72
"Amritsar, Punjab",2022-07-06,34.8,26.9,10.3,20.2,79
"Amritsar, Punjab",2022-07-07,35.3,27.3,0.6,11.9,75
"Amritsar, Punjab",2022-07-08,35.1,25.9,25.5,14.4,81
"Amritsar, Punjab",2022-07-09,36.7,26.2,33.4,18.1,81
"Amritsar, Punjab",2022-07-10,31.7,25.0,1.4,14.1,81
"Amritsar, Punjab",2022-07-11,33.2,25.9,0.4,7.4,80
"Amritsar, Punjab",2022-07-12,34.9,26.5,0.2,10.5,78
"Amritsar, Punjab",2022-07-13,34.1,24.0,18.8,14.6,83
"Amritsar, Punjab",2022-07-14,31.6,26.5,1.2,13.9,85
"Amritsar, Punjab",2022-07-15,30.0,25.0,5.2,16.4,84
"Amritsar, Punjab",2022-07-16,35.3,25.1,0.0,9.0,71
"Amritsar, Punjab",2022-07-17,31.6,24.8,16.9,12.3,86
"Amritsar, Punjab",2022-07-18,34.8,25.2,0.0,6.6,74
"Amritsar, Punjab",2022-07-19,35.3,27.4,0.0,6.6,72
"Amritsar, Punjab",2022-07-20,32.0,25.9,20.1,15.6,81
"Amritsar, Punjab",2022-07-21,29.0,24.6,59.4,17.8,91
"Amritsar, Punjab",2022-07-22,32.2,24.8,3.0,14.2,85
"Amritsar, Punjab",2022-07-23,31.4,25.9,1.5,16.8,86
"Amritsar, Punjab",2022-07-24,33.1,26.4,12.6,12.1,80
"Amritsar, Punjab",2022-07-25,32.4,25.5,20.3,15.8,82
"Amritsar, Punjab",2022-07-26,32.5,25.8,1.5,11.7,79
"Amritsar, Punjab",2022-07-27,31.5,26.0,7.3,12.7,85
"Amritsar, Punjab",2022-07-28,30.6,25.2,35.4,15.2,89
"Amritsar, Punjab",2022-07-29,30.6,24.8,15.9,11.8,90
"Amritsar, Punjab",2022-07-30,30.9,24.6,5.5,13.4,88
"Amritsar, Punjab",2022-07-31,30.5,24.9,14.6,8.2,88
"Amritsar, Punjab",2022-08-01,30.0,24.5,6.1,8.9,87
"Amritsar, Punjab",2022-08-02,33.5,24.4,0.0,6.4,80
"Amritsar, Punjab",2022-08-03,33.8,25.8,0.3,12.6,83
"Amritsar, Punjab",2022-08-04,32.5,25.1,1.2,15.8,85
"Amritsar, Punjab",2022-08-05,30.5,24.8,11.6,14.0,89
"Amritsar, Punjab",2022-08-06,32.2,24.9,5.8,9.0,85
"Amritsar, Punjab",2022-08-07,32.5,26.0,7.8,13.0,86
"Amritsar, Punjab",2022-08-08,33.7,25.4,0.0,7.2,80
"Amritsar, Punjab",2022-08-09,34.1,27.6,0.3,6.2,78
"Amritsar, Punjab",2022-08-10,35.1,26.5,0.0,8.8,78
"Amritsar, Punjab",2022-08-11,29.0,25.1,10.4,20.6,85
"Amritsar, Punjab",2022-08-12,33.8,25.1,0.0,9.8,73
"Amritsar, Punjab",2022-08-13,34.5,25.4,0.0,7.9,77
"Amritsar, Punjab",2022-08-14,34.0,26.4,4.9,14.5,81
"Amritsar, Punjab",2022-08-15,30.7,25.6,12.6,13.4,88
"Amritsar, Punjab",2022-08-16,31.8,25.1,0.0,8.3,80
"Amritsar, Punjab",2022-08-17,32.2,27.0,0.0,16.4,76
"Amritsar, Punjab",2022-08-18,33.0,25.9,0.6,8.9,77
"Amritsar, Punjab",2022-08-19,32.8,26.9,0.7,13.2,78
"Amritsar, Punjab",2022-08-20,32.4,25.5,2.1,10.7,82
"Amritsar, Punjab",2022-08-21,33.0,24.5,1.3,6.8,81
"Amritsar, Punjab",2022-08-22,34.2,25.6,0.0,6.4,75
"Amritsar, Punjab",2022-08-23,34.3,26.1,0.2,9.3,75
"Amritsar, Punjab",2022-08-24,32.9,25.9,10.5,18.3,80
"Amritsar, Punjab",2022-08-25,33.0,26.2,1.4,13.0,78
"Amritsar, Punjab",2022-08-26,32.8,25.6,0.5,10.8,78
"Amritsar, Punjab",2022-08-27,33.2,25.9,1.9,11.8,78
"Amritsar, Punjab",2022-08-28,33.6,25.8,1.2,13.8,76
"Amritsar, Punjab",2022-08-29,32.2,25.4,10.8,16.2,86
"Amritsar, Punjab",2022-08-30,32.8,24.4,6.5,12.9,81
"Amritsar, Punjab",2022-08-31,34.5,25.9,0.2,7.7,77
"Amritsar, Punjab",2022-09-01,36.0,25.8,0.0,9.8,71
"Amritsar, Punjab",2022-09-02,33.8,26.5,0.5,8.6,77
"Amritsar, Punjab",2022-09-03,34.1,25.7,0.3,9.2,74
"Amritsar, Punjab",2022-09-04,33.5,25.2,0.3,16.0,71
"Amritsar, Punjab",2022-09-05,34.0,24.1,16.3,18.9,78
"Amritsar, Punjab",2022-09-06,33.5,24.5,0.2,8.9,77
"Amritsar, Punjab",2022-09-07,34.4,24.4,0.0,6.1,70
"Amritsar, Punjab",2022-09-08,34.8,25.3,0.0,6.2,69
"Amritsar, Punjab",2022-09-09,34.7,26.0,0.4,16.7,74
"Amritsar, Punjab",2022-09-10,33.8,25.7,1.1,18.9,75
"Amritsar, Punjab",2022-09-11,33.4,24.4,0.4,11.6,77
"Amritsar, Punjab",2022-09-12,34.2,23.9,0.0,9.6,72
"Amritsar, Punjab",2022-09-13,35.1,24.4,0.0,10.4,69
"Amritsar, Punjab",2022-09-14,34.5,25.0,0.0,10.3,68
"Amritsar, Punjab",2022-09-15,34.0,24.9,0.6,11.1,69
"Amritsar, Punjab",2022-09-16,33.3,23.4,8.1,18.4,73
"Amritsar, Punjab",2022-09-17,34.4,24.8,0.2,18.3,71
"Amritsar, Punjab",2022-09-18,35.5,24.6,0.0,9.2,68
"Amritsar, Punjab",2022-09-19,36.0,24.1,0.0,10.5,65
"Amritsar, Punjab",2022-09-20,34.2,25.2,0.1,10.5,68
"Amritsar, Punjab",2022-09-21,31.5,25.2,8.1,10.7,75
"Amritsar, Punjab",2022-09-22,33.8,24.5,0.4,10.8,73
"Amritsar, Punjab",2022-09-23,33.5,23.9,1.5,12.6,78
"Amritsar, Punjab",2022-09-24,26.2,22.9,8.0,9.1,88
"Amritsar, Punjab",2022-09-25,28.8,22.6,8.8,10.7,85
"Amritsar, Punjab",2022-09-26,30.4,21.0,0.0,6.8,81
"Amritsar, Punjab",2022-09-27,30.8,22.4,0.1,6.0,79
"Amritsar, Punjab",2022-09-28,31.1,22.8,0.0,6.3,77
"Amritsar, Punjab",2022-09-29,32.2,22.2,0.0,7.8,77
"Amritsar, Punjab",2022-09-30,33.1,23.0,0.0,7.1,73
"Amritsar, Punjab",2022-10-01,33.2,22.5,0.0,6.9,72
"Amritsar, Punjab",2022-10-02,33.7,22.4,0.0,9.2,67
"Amritsar, Punjab",2022-10-03,34.0,20.9,0.0,7.9,68
"Amritsar, Punjab",2022-10-04,34.0,20.9,0.0,8.6,69
"Amritsar, Punjab",2022-10-05,33.5,20.6,0.0,8.3,68
"Amritsar, Punjab",2022-10-06,32.3,20.5,0.0,11.9,71
"Amritsar, Punjab",2022-10-07,31.6,21.8,0.0,9.3,72
"Amritsar, Punjab",2022-10-08,30.9,21.2,0.0,12.4,74
"Amritsar, Punjab",2022-10-09,30.5,21.0,0.0,10.9,77
"Amritsar, Punjab",2022-10-10,28.1,21.4,3.3,11.3,82
"Amritsar, Punjab",2022-10-11,28.3,19.5,0.9,8.9,84
"Amritsar, Punjab",2022-10-12,28.8,18.0,0.0,7.6,75
"Amritsar, Punjab",2022-10-13,30.5,18.1,0.0,10.2,67
"Amritsar, Punjab",2022-10-14,31.0,18.4,0.0,11.2,63
"Amritsar, Punjab",2022-10-15,30.9,18.1,0.0,9.2,62
"Amritsar, Punjab",2022-10-16,31.6,17.5,0.0,10.5,63
"Amritsar, Punjab",2022-10-17,31.5,17.6,0.0,11.5,57
"Amritsar, Punjab",2022-10-18,31.4,17.0,0.0,11.0,65
"Amritsar, Punjab",2022-10-19,31.1,17.1,0.0,10.5,59
"Amritsar, Punjab",2022-10-20,27.2,17.9,2.0,30.5,57
"Amritsar, Punjab",2022-10-21,29.5,16.3,0.0,12.9,54
"Amritsar, Punjab",2022-10-22,29.1,15.6,0.0,9.6,57
"Amritsar, Punjab",2022-10-23,29.3,14.4,0.0,9.8,63
"Amritsar, Punjab",2022-10-24,29.4,13.9,0.0,9.7,61
"Amritsar, Punjab",2022-10-25,29.3,14.6,0.0,10.1,62
"Amritsar, Punjab",2022-10-26,30.5,15.9,0.0,8.7,67
"Amritsar, Punjab",2022-10-27,30.5,15.6,0.0,8.2,66
"Amritsar, Punjab",2022-10-28,29.6,15.6,0.0,8.6,69
"Amritsar, Punjab",2022-10-29,30.0,15.8,0.0,8.8,69
"Amritsar, Punjab",2022-10-30,30.1,16.2,0.0,8.4,71
"Amritsar, Punjab",2022-10-31,30.1,16.6,0.0,8.7,71
"Amritsar, Punjab",2022-11-01,27.7,18.5,4.9,26.3,67
"Amritsar, Punjab",2022-11-02,29.2,17.3,0.0,10.4,57
"Amritsar, Punjab",2022-11-03,28.4,16.2,0.0,8.9,65
"Amritsar, Punjab",2022-11-04,29.2,15.6,0.0,8.1,76
"Amritsar, Punjab",2022-11-05,28.0,17.2,2.3,36.4,78
"Amritsar, Punjab",2022-11-06,27.0,17.2,14.6,25.2,71
"Amritsar, Punjab",2022-11-07,24.8,15.9,0.0,21.6,80
"Amritsar, Punjab",2022-11-08,26.6,14.9,2.4,24.2,79
"Amritsar, Punjab",2022-11-09,24.4,14.4,2.3,20.4,84
"Amritsar, Punjab",2022-11-10,24.9,13.6,0.0,12.3,66
"Amritsar, Punjab",2022-11-11,24.4,13.2,0.0,9.5,70
"Amritsar, Punjab",2022-11-12,24.0,12.4,0.0,9.2,70
"Amritsar, Punjab",2022-11-13,24.5,11.6,0.0,7.3,69
"Amritsar, Punjab",2022-11-14,22.9,14.5,8.8,20.7,70
"Amritsar, Punjab",2022-11-15,23.6,12.4,0.0,9.0,75
"Amritsar, Punjab",2022-11-16,22.9,12.1,0.0,9.1,77
"Amritsar, Punjab",2022-11-17,23.0,11.7,0.0,13.7,75
"Amritsar, Punjab",2022-11-18,22.9,9.6,0.0,10.5,75
"Amritsar, Punjab",2022-11-19,22.7,9.8,0.0,9.0,80
"Amritsar, Punjab",2022-11-20,23.0,10.6,0.0,11.3,71
"Amritsar, Punjab",2022-11-21,22.9,9.4,0.0,10.4,73
"Amritsar, Punjab",2022-11-22,23.0,8.9,0.0,10.7,70
"Amritsar, Punjab",2022-11-23,22.6,9.4,0.0,11.0,68
"Amritsar, Punjab",2022-11-24,23.1,8.2,0.0,9.7,73
"Amritsar, Punjab",2022-11-25,24.0,9.1,0.0,9.7,79
"Amritsar, Punjab",2022-11-26,23.8,8.6,0.0,10.2,80
"Amritsar, Punjab",2022-11-27,23.7,10.1,0.0,8.9,78
"Amritsar, Punjab",2022-11-28,23.4,8.1,0.0,9.4,82
"Amritsar, Punjab",2022-11-29,22.9,8.4,0.0,9.1,84
"Amritsar, Punjab",2022-11-30,23.2,7.7,0.0,10.0,81
"Amritsar, Punjab",2022-12-01,22.9,7.4,0.0,7.6,80
"Amritsar, Punjab",2022-12-02,22.0,9.8,0.0,8.7,82
"Amritsar, Punjab",2022-12-03,22.5,8.9,0.0,10.5,83
"Amritsar, Punjab",2022-12-04,22.5,7.8,0.0,10.5,73
"Amritsar, Punjab",2022-12-05,22.0,7.7,0.0,10.2,75
"Amritsar, Punjab",2022-12-06,22.0,8.4,0.0,10.7,74
"Amritsar, Punjab",2022-12-07,21.6,8.2,0.0,10.7,73
"Amritsar, Punjab",2022-12-08,22.0,7.3,0.0,10.0,75
"Amritsar, Punjab",2022-12-09,23.4,9.1,0.0,10.1,72
"Amritsar, Punjab",2022-12-10,23.4,10.1,0.0,10.5,65
"Amritsar, Punjab",2022-12-11,23.5,10.6,0.0,10.1,59
"Amritsar, Punjab",2022-12-12,22.2,9.8,0.0,9.0,59
"Amritsar, Punjab",2022-12-13,23.5,10.9,0.0,16.5,50
"Amritsar, Punjab",2022-12-14,20.8,7.8,0.0,10.4,63
"Amritsar, Punjab",2022-12-15,21.0,6.0,0.0,8.7,68
"Amritsar, Punjab",2022-12-16,21.0,6.3,0.0,10.7,70
"Amritsar, Punjab",2022-12-17,21.3,8.2,0.0,8.8,79
"Amritsar, Punjab",2022-12-18,20.8,8.2,0.0,8.9,82
"Amritsar, Punjab",2022-12-19,20.0,5.2,0.0,8.8,87
"Amritsar, Punjab",2022-12-20,20.1,5.7,0.0,8.2,84
"Amritsar, Punjab",2022-12-21,19.1,5.2,0.0,7.3,86
"Amritsar, Punjab",2022-12-22,17.0,6.9,0.0,6.4,93
"Amritsar, Punjab",2022-12-23,15.3,6.0,0.0,8.9,93
"Amritsar, Punjab",2022-12-24,14.5,5.0,0.0,10.9,91
"Amritsar, Punjab",2022-12-25,15.8,4.6,0.0,10.5,89
"Amritsar, Punjab",2022-12-26,17.2,5.4,0.2,10.4,90
"Amritsar, Punjab",2022-12-27,16.8,5.6,0.0,11.9,88
"Amritsar, Punjab",2022-12-28,17.6,3.6,0.0,10.2,83
"Amritsar, Punjab",2022-12-29,13.4,6.8,5.3,8.6,89
"Amritsar, Punjab",2022-12-30,18.8,8.4,0.9,11.3,84
"Amritsar, Punjab",2022-12-31,17.5,6.5,0.0,9.8,85
"Amritsar, Punjab",2023-01-01,17.0,5.9,0.0,9.9,81
"Amritsar, Punjab",2023-01-02,15.2,2.0,0.0,6.3,91
"Amritsar, Punjab",2023-01-03,14.9,3.5,0.0,6.3,90
"Amritsar, Punjab",2023-01-04,14.6,4.2,0.0,5.9,89
"Amritsar, Punjab",2023-01-05,14.5,2.5,0.0,6.1,92
"Amritsar, Punjab",2023-01-06,12.2,3.4,0.1,8.3,93
"Amritsar, Punjab",2023-01-07,14.0,4.8,0.2,11.5,93
"Amritsar, Punjab",2023-01-08,15.8,5.4,0.0,9.7,90
"Amritsar, Punjab",2023-01-09,14.9,5.2,0.0,8.4,93
"Amritsar, Punjab",2023-01-10,16.4,6.5,0.0,10.3,93
"Amritsar, Punjab",2023-01-11,13.7,7.5,1.6,11.9,95
"Amritsar, Punjab",2023-01-12,18.1,6.8,0.3,10.9,85
"Amritsar, Punjab",2023-01-13,15.9,7.4,2.2,11.8,90
"Amritsar, Punjab",2023-01-14,15.2,6.1,0.0,9.7,83
"Amritsar, Punjab",2023-01-15,15.1,2.7,0.0,10.5,72
"Amritsar, Punjab",2023-01-16,15.3,2.0,0.0,10.7,70
"Amritsar, Punjab",2023-01-17,15.1,0.6,0.0,11.0,67
"Amritsar, Punjab",2023-01-18,15.1,4.4,0.0,9.8,69
"Amritsar, Punjab",2023-01-19,18.2,6.7,0.0,10.9,65
"Amritsar, Punjab",2023-01-20,11.9,6.7,2.3,9.3,85
"Amritsar, Punjab",2023-01-21,17.5,6.2,4.0,9.2,84
"Amritsar, Punjab",2023-01-22,18.0,5.6,0.0,9.8,80
